area_name,area_code,date,new_cases,total_cases
Richmond upon Thames,E09000027,2021-04-13,4,10836
Southwark,E09000028,2021-04-13,9,22451
Sutton,E09000029,2021-04-13,4,15905
Tower Hamlets,E09000030,2021-04-13,15,28867
Waltham Forest,E09000031,2021-04-13,8,24884
Wandsworth,E09000032,2021-04-13,5,22245
Westminster,E09000033,2021-04-13,15,14145
Barking and Dagenham,E09000002,2021-04-14,8,23495
Barnet,E09000003,2021-04-14,20,30368
Bexley,E09000004,2021-04-14,6,22339
Brent,E09000005,2021-04-14,14,28452
Bromley,E09000006,2021-04-14,4,24335
Camden,E09000007,2021-04-14,5,14058
Croydon,E09000008,2021-04-14,10,30803
Ealing,E09000009,2021-04-14,8,30969
Enfield,E09000010,2021-04-14,4,29704
Greenwich,E09000011,2021-04-14,5,22307
Hackney and City of London,E09000012,2021-04-14,2,21696
Hammersmith and Fulham,E09000013,2021-04-14,8,12987
Haringey,E09000014,2021-04-14,8,20788
Harrow,E09000015,2021-04-14,10,20701
Havering,E09000016,2021-04-14,4,26881
Hillingdon,E09000017,2021-04-14,12,26405
Hounslow,E09000018,2021-04-14,18,24669
Islington,E09000019,2021-04-14,5,14997
Kensington and Chelsea,E09000020,2021-04-14,9,9008
Kingston upon Thames,E09000021,2021-04-14,4,12214
Lambeth,E09000022,2021-04-14,8,24294
Lewisham,E09000023,2021-04-14,5,21656
Merton,E09000024,2021-04-14,6,16194
Newham,E09000025,2021-04-14,13,35427
Redbridge,E09000026,2021-04-14,11,32778
Richmond upon Thames,E09000027,2021-04-14,3,10839
Southwark,E09000028,2021-04-14,8,22459
Sutton,E09000029,2021-04-14,7,15912
Tower Hamlets,E09000030,2021-04-14,12,28879
Waltham Forest,E09000031,2021-04-14,12,24896
Wandsworth,E09000032,2021-04-14,12,22257
Westminster,E09000033,2021-04-14,12,14157
Barking and Dagenham,E09000002,2021-04-15,10,23505
Barnet,E09000003,2021-04-15,15,30383
Bexley,E09000004,2021-04-15,8,22347
Brent,E09000005,2021-04-15,12,28464
Bromley,E09000006,2021-04-15,3,24338
Camden,E09000007,2021-04-15,5,14063
Croydon,E09000008,2021-04-15,3,30806
Ealing,E09000009,2021-04-15,18,30987
Enfield,E09000010,2021-04-15,16,29720
Greenwich,E09000011,2021-04-15,7,22314
Hackney and City of London,E09000012,2021-04-15,6,21702
Hammersmith and Fulham,E09000013,2021-04-15,7,12994
Haringey,E09000014,2021-04-15,9,20797
Harrow,E09000015,2021-04-15,11,20712
Havering,E09000016,2021-04-15,4,26885
Hillingdon,E09000017,2021-04-15,12,26417
Hounslow,E09000018,2021-04-15,9,24678
Islington,E09000019,2021-04-15,7,15004
Kensington and Chelsea,E09000020,2021-04-15,12,9020
Kingston upon Thames,E09000021,2021-04-15,5,12219
Lambeth,E09000022,2021-04-15,10,24304
Lewisham,E09000023,2021-04-15,9,21665
Merton,E09000024,2021-04-15,5,16199
Newham,E09000025,2021-04-15,12,35439
Redbridge,E09000026,2021-04-15,17,32795
Richmond upon Thames,E09000027,2021-04-15,5,10844
Southwark,E09000028,2021-04-15,5,22464
Sutton,E09000029,2021-04-15,3,15915
Tower Hamlets,E09000030,2021-04-15,9,28888
Waltham Forest,E09000031,2021-04-15,4,24900
Wandsworth,E09000032,2021-04-15,23,22280
Westminster,E09000033,2021-04-15,14,14171
Barking and Dagenham,E09000002,2021-04-16,6,23511
Barnet,E09000003,2021-04-16,12,30395
Bexley,E09000004,2021-04-16,5,22352
Brent,E09000005,2021-04-16,19,28483
Bromley,E09000006,2021-04-16,3,24341
Camden,E09000007,2021-04-16,8,14071
Croydon,E09000008,2021-04-16,4,30810
Ealing,E09000009,2021-04-16,15,31002
Enfield,E09000010,2021-04-16,10,29730
Greenwich,E09000011,2021-04-16,6,22320
Hackney and City of London,E09000012,2021-04-16,11,21713
Hammersmith and Fulham,E09000013,2021-04-16,12,13006
Haringey,E09000014,2021-04-16,4,20801
Harrow,E09000015,2021-04-16,23,20735
Havering,E09000016,2021-04-16,5,26890
Hillingdon,E09000017,2021-04-16,17,26434
Hounslow,E09000018,2021-04-16,23,24701
Islington,E09000019,2021-04-16,4,15008
Kensington and Chelsea,E09000020,2021-04-16,9,9029
Kingston upon Thames,E09000021,2021-04-16,4,12223
Lambeth,E09000022,2021-04-16,5,24309
Lewisham,E09000023,2021-04-16,3,21668
Merton,E09000024,2021-04-16,9,16208
Newham,E09000025,2021-04-16,23,35462
Redbridge,E09000026,2021-04-16,11,32806
Richmond upon Thames,E09000027,2021-04-16,5,10849
Southwark,E09000028,2021-04-16,8,22472
Sutton,E09000029,2021-04-16,3,15918
Tower Hamlets,E09000030,2021-04-16,9,28897
Waltham Forest,E09000031,2021-04-16,9,24909
Wandsworth,E09000032,2021-04-16,11,22291
Westminster,E09000033,2021-04-16,10,14181
Barking and Dagenham,E09000002,2021-04-17,7,23518
Barnet,E09000003,2021-04-17,5,30400
Bexley,E09000004,2021-04-17,4,22356
Brent,E09000005,2021-04-17,18,28501
Bromley,E09000006,2021-04-17,2,24343
Camden,E09000007,2021-04-17,5,14076
Croydon,E09000008,2021-04-17,5,30815
Ealing,E09000009,2021-04-17,16,31018
Enfield,E09000010,2021-04-17,1,29731
Greenwich,E09000011,2021-04-17,7,22327
Hackney and City of London,E09000012,2021-04-17,4,21717
Hammersmith and Fulham,E09000013,2021-04-17,7,13013
Haringey,E09000014,2021-04-17,2,20803
Harrow,E09000015,2021-04-17,4,20739
Havering,E09000016,2021-04-17,6,26896
Hillingdon,E09000017,2021-04-17,14,26448
Hounslow,E09000018,2021-04-17,11,24712
Islington,E09000019,2021-04-17,1,15009
Kensington and Chelsea,E09000020,2021-04-17,6,9035
Kingston upon Thames,E09000021,2021-04-17,2,12225
Lambeth,E09000022,2021-04-17,5,24314
Lewisham,E09000023,2021-04-17,7,21675
Merton,E09000024,2021-04-17,6,16214
Newham,E09000025,2021-04-17,11,35473
Redbridge,E09000026,2021-04-17,15,32821
Richmond upon Thames,E09000027,2021-04-17,5,10854
Southwark,E09000028,2021-04-17,6,22478
Sutton,E09000029,2021-04-17,4,15922
Tower Hamlets,E09000030,2021-04-17,14,28911
Waltham Forest,E09000031,2021-04-17,6,24915
Wandsworth,E09000032,2021-04-17,4,22295
Westminster,E09000033,2021-04-17,10,14191
Barking and Dagenham,E09000002,2021-04-18,22,23540
Barnet,E09000003,2021-04-18,15,30415
Bexley,E09000004,2021-04-18,4,22360
Brent,E09000005,2021-04-18,23,28524
Bromley,E09000006,2021-04-18,5,24348
Camden,E09000007,2021-04-18,8,14084
Croydon,E09000008,2021-04-18,11,30826
Ealing,E09000009,2021-04-18,16,31034
Enfield,E09000010,2021-04-18,12,29743
Greenwich,E09000011,2021-04-18,6,22333
Hackney and City of London,E09000012,2021-04-18,9,21726
Hammersmith and Fulham,E09000013,2021-04-18,9,13022
Haringey,E09000014,2021-04-18,10,20813
Harrow,E09000015,2021-04-18,6,20745
Havering,E09000016,2021-04-18,8,26904
Hillingdon,E09000017,2021-04-18,19,26467
Hounslow,E09000018,2021-04-18,21,24733
Islington,E09000019,2021-04-18,4,15013
Kensington and Chelsea,E09000020,2021-04-18,6,9041
Kingston upon Thames,E09000021,2021-04-18,7,12232
Lambeth,E09000022,2021-04-18,14,24328
Lewisham,E09000023,2021-04-18,8,21683
Merton,E09000024,2021-04-18,9,16223
Newham,E09000025,2021-04-18,23,35496
Redbridge,E09000026,2021-04-18,19,32840
Richmond upon Thames,E09000027,2021-04-18,6,10860
Southwark,E09000028,2021-04-18,12,22490
Sutton,E09000029,2021-04-18,7,15929
Tower Hamlets,E09000030,2021-04-18,15,28926
Waltham Forest,E09000031,2021-04-18,7,24922
Wandsworth,E09000032,2021-04-18,15,22310
Westminster,E09000033,2021-04-18,5,14196
Barking and Dagenham,E09000002,2021-04-19,6,23546
Barnet,E09000003,2021-04-19,14,30429
Bexley,E09000004,2021-04-19,9,22369
Brent,E09000005,2021-04-19,23,28547
Bromley,E09000006,2021-04-19,12,24360
Camden,E09000007,2021-04-19,9,14093
Croydon,E09000008,2021-04-19,20,30846
Ealing,E09000009,2021-04-19,15,31049
Enfield,E09000010,2021-04-19,23,29766
Greenwich,E09000011,2021-04-19,8,22341
Hackney and City of London,E09000012,2021-04-19,10,21736
Hammersmith and Fulham,E09000013,2021-04-19,10,13032
Haringey,E09000014,2021-04-19,6,20819
Harrow,E09000015,2021-04-19,3,20748
Havering,E09000016,2021-04-19,4,26908
Hillingdon,E09000017,2021-04-19,25,26492
Hounslow,E09000018,2021-04-19,22,24755
Islington,E09000019,2021-04-19,4,15017
Kensington and Chelsea,E09000020,2021-04-19,11,9052
Kingston upon Thames,E09000021,2021-04-19,6,12238
Lambeth,E09000022,2021-04-19,12,24340
Lewisham,E09000023,2021-04-19,5,21688
Merton,E09000024,2021-04-19,9,16232
Newham,E09000025,2021-04-19,14,35510
Redbridge,E09000026,2021-04-19,6,32846
Richmond upon Thames,E09000027,2021-04-19,6,10866
Southwark,E09000028,2021-04-19,10,22500
Sutton,E09000029,2021-04-19,5,15934
Tower Hamlets,E09000030,2021-04-19,12,28938
Waltham Forest,E09000031,2021-04-19,9,24931
Wandsworth,E09000032,2021-04-19,15,22325
Westminster,E09000033,2021-04-19,21,14217
Barking and Dagenham,E09000002,2021-04-20,7,23553
Barnet,E09000003,2021-04-20,20,30449
Bexley,E09000004,2021-04-20,9,22378
Brent,E09000005,2021-04-20,15,28562
Bromley,E09000006,2021-04-20,6,24366
Camden,E09000007,2021-04-20,13,14106
Croydon,E09000008,2021-04-20,11,30857
Ealing,E09000009,2021-04-20,21,31070
Enfield,E09000010,2021-04-20,7,29773
Greenwich,E09000011,2021-04-20,10,22351
Hackney and City of London,E09000012,2021-04-20,12,21748
Hammersmith and Fulham,E09000013,2021-04-20,8,13040
Haringey,E09000014,2021-04-20,8,20827
Harrow,E09000015,2021-04-20,15,20763
Havering,E09000016,2021-04-20,8,26916
Hillingdon,E09000017,2021-04-20,13,26505
Hounslow,E09000018,2021-04-20,12,24767
Islington,E09000019,2021-04-20,7,15024
Kensington and Chelsea,E09000020,2021-04-20,8,9060
Kingston upon Thames,E09000021,2021-04-20,5,12243
Lambeth,E09000022,2021-04-20,7,24347
Lewisham,E09000023,2021-04-20,8,21696
Merton,E09000024,2021-04-20,10,16242
Newham,E09000025,2021-04-20,10,35520
Redbridge,E09000026,2021-04-20,11,32857
Richmond upon Thames,E09000027,2021-04-20,3,10869
Southwark,E09000028,2021-04-20,15,22515
Sutton,E09000029,2021-04-20,5,15939
Tower Hamlets,E09000030,2021-04-20,14,28952
Waltham Forest,E09000031,2021-04-20,7,24938
Wandsworth,E09000032,2021-04-20,18,22343
Westminster,E09000033,2021-04-20,17,14234
Barking and Dagenham,E09000002,2021-04-21,5,23558
Barnet,E09000003,2021-04-21,14,30463
Bexley,E09000004,2021-04-21,6,22384
Brent,E09000005,2021-04-21,16,28578
Bromley,E09000006,2021-04-21,3,24369
Camden,E09000007,2021-04-21,8,14114
Croydon,E09000008,2021-04-21,11,30868
Ealing,E09000009,2021-04-21,29,31099
Enfield,E09000010,2021-04-21,4,29777
Greenwich,E09000011,2021-04-21,9,22360
Hackney and City of London,E09000012,2021-04-21,9,21757
Hammersmith and Fulham,E09000013,2021-04-21,8,13048
Haringey,E09000014,2021-04-21,4,20831
Harrow,E09000015,2021-04-21,21,20784
Havering,E09000016,2021-04-21,9,26925
Hillingdon,E09000017,2021-04-21,21,26526
Hounslow,E09000018,2021-04-21,11,24778
Islington,E09000019,2021-04-21,5,15029
Kensington and Chelsea,E09000020,2021-04-21,4,9064
Kingston upon Thames,E09000021,2021-04-21,2,12245
Lambeth,E09000022,2021-04-21,10,24357
Lewisham,E09000023,2021-04-21,10,21706
Merton,E09000024,2021-04-21,6,16248
Newham,E09000025,2021-04-21,10,35530
Redbridge,E09000026,2021-04-21,18,32875
Richmond upon Thames,E09000027,2021-04-21,9,10878
Southwark,E09000028,2021-04-21,6,22521
Sutton,E09000029,2021-04-21,9,15948
Tower Hamlets,E09000030,2021-04-21,25,28977
Waltham Forest,E09000031,2021-04-21,11,24949
Wandsworth,E09000032,2021-04-21,17,22360
Westminster,E09000033,2021-04-21,13,14247
Barking and Dagenham,E09000002,2021-04-22,10,23568
Barnet,E09000003,2021-04-22,7,30470
Bexley,E09000004,2021-04-22,4,22388
Brent,E09000005,2021-04-22,18,28596
Bromley,E09000006,2021-04-22,5,24374
Camden,E09000007,2021-04-22,14,14128
Croydon,E09000008,2021-04-22,12,30880
Ealing,E09000009,2021-04-22,13,31112
Enfield,E09000010,2021-04-22,7,29784
Greenwich,E09000011,2021-04-22,8,22368
Hackney and City of London,E09000012,2021-04-22,8,21765
Hammersmith and Fulham,E09000013,2021-04-22,6,13054
Haringey,E09000014,2021-04-22,4,20835
Harrow,E09000015,2021-04-22,15,20799
Havering,E09000016,2021-04-22,4,26929
Hillingdon,E09000017,2021-04-22,12,26538
Hounslow,E09000018,2021-04-22,14,24792
Islington,E09000019,2021-04-22,5,15034
Kensington and Chelsea,E09000020,2021-04-22,7,9071
Kingston upon Thames,E09000021,2021-04-22,10,12255
Lambeth,E09000022,2021-04-22,6,24363
Lewisham,E09000023,2021-04-22,9,21715
Merton,E09000024,2021-04-22,5,16253
Newham,E09000025,2021-04-22,13,35543
Redbridge,E09000026,2021-04-22,8,32883
Richmond upon Thames,E09000027,2021-04-22,5,10883
Southwark,E09000028,2021-04-22,12,22533
Sutton,E09000029,2021-04-22,6,15954
Tower Hamlets,E09000030,2021-04-22,16,28993
Waltham Forest,E09000031,2021-04-22,7,24956
Wandsworth,E09000032,2021-04-22,18,22378
Westminster,E09000033,2021-04-22,14,14261
Barking and Dagenham,E09000002,2021-04-23,5,23573
Barnet,E09000003,2021-04-23,10,30480
Bexley,E09000004,2021-04-23,4,22392
Brent,E09000005,2021-04-23,22,28618
Bromley,E09000006,2021-04-23,2,24376
Camden,E09000007,2021-04-23,9,14137
Croydon,E09000008,2021-04-23,3,30883
Ealing,E09000009,2021-04-23,14,31126
Enfield,E09000010,2021-04-23,10,29794
Greenwich,E09000011,2021-04-23,4,22372
Hackney and City of London,E09000012,2021-04-23,8,21773
Hammersmith and Fulham,E09000013,2021-04-23,4,13058
Haringey,E09000014,2021-04-23,4,20839
Harrow,E09000015,2021-04-23,14,20813
Havering,E09000016,2021-04-23,4,26933
Hillingdon,E09000017,2021-04-23,11,26549
Hounslow,E09000018,2021-04-23,8,24800
Islington,E09000019,2021-04-23,3,15037
Kensington and Chelsea,E09000020,2021-04-23,6,9077
Kingston upon Thames,E09000021,2021-04-23,6,12261
Lambeth,E09000022,2021-04-23,4,24367
Lewisham,E09000023,2021-04-23,7,21722
Merton,E09000024,2021-04-23,3,16256
Newham,E09000025,2021-04-23,14,35557
Redbridge,E09000026,2021-04-23,11,32894
Richmond upon Thames,E09000027,2021-04-23,7,10890
Southwark,E09000028,2021-04-23,4,22537
Sutton,E09000029,2021-04-23,1,15955
Tower Hamlets,E09000030,2021-04-23,12,29005
Waltham Forest,E09000031,2021-04-23,2,24958
Wandsworth,E09000032,2021-04-23,7,22385
Westminster,E09000033,2021-04-23,8,14269
Barking and Dagenham,E09000002,2021-04-24,5,23578
Barnet,E09000003,2021-04-24,9,30489
Bexley,E09000004,2021-04-24,3,22395
Brent,E09000005,2021-04-24,13,28631
Bromley,E09000006,2021-04-24,7,24383
Camden,E09000007,2021-04-24,4,14141
Croydon,E09000008,2021-04-24,5,30888
Ealing,E09000009,2021-04-24,13,31139
Enfield,E09000010,2021-04-24,8,29802
Greenwich,E09000011,2021-04-24,5,22377
Hackney and City of London,E09000012,2021-04-24,1,21774
Hammersmith and Fulham,E09000013,2021-04-24,4,13062
Haringey,E09000014,2021-04-24,4,20843
Harrow,E09000015,2021-04-24,12,20825
Havering,E09000016,2021-04-24,4,26937
Hillingdon,E09000017,2021-04-24,12,26561
Hounslow,E09000018,2021-04-24,14,24814
Islington,E09000019,2021-04-24,4,15041
Kensington and Chelsea,E09000020,2021-04-24,1,9078
Kingston upon Thames,E09000021,2021-04-24,4,12265
Lambeth,E09000022,2021-04-24,3,24370
Lewisham,E09000023,2021-04-24,0,21722
Merton,E09000024,2021-04-24,8,16264
Newham,E09000025,2021-04-24,19,35576
Redbridge,E09000026,2021-04-24,17,32911
Richmond upon Thames,E09000027,2021-04-24,1,10891
Southwark,E09000028,2021-04-24,6,22543
Sutton,E09000029,2021-04-24,5,15960
Tower Hamlets,E09000030,2021-04-24,9,29014
Waltham Forest,E09000031,2021-04-24,2,24960
Wandsworth,E09000032,2021-04-24,10,22395
Westminster,E09000033,2021-04-24,9,14278
Barking and Dagenham,E09000002,2021-04-25,8,23586
Barnet,E09000003,2021-04-25,11,30500
Bexley,E09000004,2021-04-25,2,22397
Brent,E09000005,2021-04-25,14,28645
Bromley,E09000006,2021-04-25,8,24391
Camden,E09000007,2021-04-25,3,14144
Croydon,E09000008,2021-04-25,8,30896
Ealing,E09000009,2021-04-25,15,31154
Enfield,E09000010,2021-04-25,4,29806
Greenwich,E09000011,2021-04-25,7,22384
Hackney and City of London,E09000012,2021-04-25,12,21786
Hammersmith and Fulham,E09000013,2021-04-25,3,13065
Haringey,E09000014,2021-04-25,3,20846
Harrow,E09000015,2021-04-25,16,20841
Havering,E09000016,2021-04-25,2,26939
Hillingdon,E09000017,2021-04-25,18,26579
Hounslow,E09000018,2021-04-25,16,24830
Islington,E09000019,2021-04-25,7,15048
Kensington and Chelsea,E09000020,2021-04-25,6,9084
Kingston upon Thames,E09000021,2021-04-25,2,12267
Lambeth,E09000022,2021-04-25,5,24375
Lewisham,E09000023,2021-04-25,3,21725
Merton,E09000024,2021-04-25,7,16271
Newham,E09000025,2021-04-25,13,35589
Redbridge,E09000026,2021-04-25,7,32918
Richmond upon Thames,E09000027,2021-04-25,7,10898
Southwark,E09000028,2021-04-25,6,22549
Sutton,E09000029,2021-04-25,8,15968
Tower Hamlets,E09000030,2021-04-25,15,29029
Waltham Forest,E09000031,2021-04-25,7,24967
Wandsworth,E09000032,2021-04-25,10,22405
Westminster,E09000033,2021-04-25,11,14289
Barking and Dagenham,E09000002,2021-04-26,9,23595
Barnet,E09000003,2021-04-26,6,30506
Bexley,E09000004,2021-04-26,5,22402
Brent,E09000005,2021-04-26,14,28659
Bromley,E09000006,2021-04-26,6,24397
Camden,E09000007,2021-04-26,4,14148
Croydon,E09000008,2021-04-26,12,30908
Ealing,E09000009,2021-04-26,18,31172
Enfield,E09000010,2021-04-26,6,29812
Greenwich,E09000011,2021-04-26,7,22391
Hackney and City of London,E09000012,2021-04-26,7,21793
Hammersmith and Fulham,E09000013,2021-04-26,10,13075
Haringey,E09000014,2021-04-26,10,20856
Harrow,E09000015,2021-04-26,10,20851
Havering,E09000016,2021-04-26,2,26941
Hillingdon,E09000017,2021-04-26,12,26591
Hounslow,E09000018,2021-04-26,21,24851
Islington,E09000019,2021-04-26,3,15051
Kensington and Chelsea,E09000020,2021-04-26,11,9095
Kingston upon Thames,E09000021,2021-04-26,4,12271
Lambeth,E09000022,2021-04-26,6,24381
Lewisham,E09000023,2021-04-26,8,21733
Merton,E09000024,2021-04-26,4,16275
Newham,E09000025,2021-04-26,22,35611
Redbridge,E09000026,2021-04-26,12,32930
Richmond upon Thames,E09000027,2021-04-26,9,10907
Southwark,E09000028,2021-04-26,9,22558
Sutton,E09000029,2021-04-26,8,15976
Tower Hamlets,E09000030,2021-04-26,7,29036
Waltham Forest,E09000031,2021-04-26,6,24973
Wandsworth,E09000032,2021-04-26,12,22417
Westminster,E09000033,2021-04-26,13,14302
Barking and Dagenham,E09000002,2021-04-27,8,23603
Barnet,E09000003,2021-04-27,9,30515
Bexley,E09000004,2021-04-27,3,22405
Brent,E09000005,2021-04-27,13,28672
Bromley,E09000006,2021-04-27,9,24406
Camden,E09000007,2021-04-27,7,14155
Croydon,E09000008,2021-04-27,13,30921
Ealing,E09000009,2021-04-27,19,31191
Enfield,E09000010,2021-04-27,6,29818
Greenwich,E09000011,2021-04-27,3,22394
Hackney and City of London,E09000012,2021-04-27,4,21797
Hammersmith and Fulham,E09000013,2021-04-27,6,13081
Haringey,E09000014,2021-04-27,5,20861
Harrow,E09000015,2021-04-27,14,20865
Havering,E09000016,2021-04-27,8,26949
Hillingdon,E09000017,2021-04-27,10,26601
Hounslow,E09000018,2021-04-27,12,24863
Islington,E09000019,2021-04-27,12,15063
Kensington and Chelsea,E09000020,2021-04-27,10,9105
Kingston upon Thames,E09000021,2021-04-27,3,12274
Lambeth,E09000022,2021-04-27,13,24394
Lewisham,E09000023,2021-04-27,4,21737
Merton,E09000024,2021-04-27,3,16278
Newham,E09000025,2021-04-27,12,35623
Redbridge,E09000026,2021-04-27,5,32935
Richmond upon Thames,E09000027,2021-04-27,4,10911
Southwark,E09000028,2021-04-27,8,22566
Sutton,E09000029,2021-04-27,9,15985
Tower Hamlets,E09000030,2021-04-27,19,29055
Waltham Forest,E09000031,2021-04-27,6,24979
Wandsworth,E09000032,2021-04-27,6,22423
Westminster,E09000033,2021-04-27,8,14310
Barking and Dagenham,E09000002,2021-04-28,7,23610
Barnet,E09000003,2021-04-28,9,30524
Bexley,E09000004,2021-04-28,8,22413
Brent,E09000005,2021-04-28,11,28683
Bromley,E09000006,2021-04-28,5,24411
Camden,E09000007,2021-04-28,6,14161
Croydon,E09000008,2021-04-28,9,30930
Ealing,E09000009,2021-04-28,23,31214
Enfield,E09000010,2021-04-28,7,29825
Greenwich,E09000011,2021-04-28,12,22406
Hackney and City of London,E09000012,2021-04-28,10,21807
Hammersmith and Fulham,E09000013,2021-04-28,10,13091
Haringey,E09000014,2021-04-28,6,20867
Harrow,E09000015,2021-04-28,12,20877
Havering,E09000016,2021-04-28,4,26953
Hillingdon,E09000017,2021-04-28,16,26617
Hounslow,E09000018,2021-04-28,17,24880
Islington,E09000019,2021-04-28,2,15065
Kensington and Chelsea,E09000020,2021-04-28,7,9112
Kingston upon Thames,E09000021,2021-04-28,6,12280
Lambeth,E09000022,2021-04-28,4,24398
Lewisham,E09000023,2021-04-28,9,21746
Merton,E09000024,2021-04-28,10,16288
Newham,E09000025,2021-04-28,4,35627
Redbridge,E09000026,2021-04-28,11,32946
Richmond upon Thames,E09000027,2021-04-28,3,10914
Southwark,E09000028,2021-04-28,9,22575
Sutton,E09000029,2021-04-28,7,15992
Tower Hamlets,E09000030,2021-04-28,11,29066
Waltham Forest,E09000031,2021-04-28,11,24990
Wandsworth,E09000032,2021-04-28,9,22432
Westminster,E09000033,2021-04-28,14,14324
Barking and Dagenham,E09000002,2021-04-29,7,23617
Barnet,E09000003,2021-04-29,6,30530
Bexley,E09000004,2021-04-29,5,22418
Brent,E09000005,2021-04-29,7,28690
Bromley,E09000006,2021-04-29,8,24419
Camden,E09000007,2021-04-29,4,14165
Croydon,E09000008,2021-04-29,6,30936
Ealing,E09000009,2021-04-29,14,31228
Enfield,E09000010,2021-04-29,5,29830
Greenwich,E09000011,2021-04-29,6,22412
Hackney and City of London,E09000012,2021-04-29,5,21812
Hammersmith and Fulham,E09000013,2021-04-29,10,13101
Haringey,E09000014,2021-04-29,5,20872
Harrow,E09000015,2021-04-29,14,20891
Havering,E09000016,2021-04-29,3,26956
